SubjID,Subj,List,Run,Confederate,Question,TrialNum,Onset,Condition,Tag,ItemNum,Response,RT
EEG_03042016c,6,4,4,0,1,27,342.0181028,Control,1,6,1,1.374129325
EEG_03042016c,6,4,4,0,1,18,222.5892906,Control,1,10,1,0.807553309
EEG_03042016c,6,4,4,0,1,33,417.8802739,Control,1,14,1,1.180241595
EEG_03042016c,6,4,4,0,1,5,52.93473441,Control,1,18,1,0.652876521
EEG_03042016c,6,4,4,0,1,12,145.691782,Control,1,22,1,0.953146892
EEG_03042016c,6,4,4,0,1,53,671.6562085,Control,1,26,1,1.455178182
EEG_03042016c,6,4,4,0,1,61,773.0842274,Control,1,30,1,0.508354619
EEG_03042016c,6,4,4,0,1,58,736.7179186,Control,1,34,1,1.331872927
EEG_03042016c,6,4,4,0,1,22,274.3562823,Control,1,38,1,0.820563589
EEG_03042016c,6,4,4,0,1,47,597.2529169,Control,1,42,1,0.919645095
EEG_03042016c,6,4,4,0,1,31,391.7144152,Control,1,46,1,0.96000142
EEG_03042016c,6,4,4,0,1,42,534.2618948,Control,1,50,1,1.292113632
EEG_03042016c,6,4,4,0,1,3,24.72173458,Control,1,54,1,1.338913144
EEG_03042016c,6,4,4,0,1,62,786.4024596,Control,1,58,1,0.796806904
EEG_03042016c,6,4,4,0,1,6,66.25297613,Control,1,62,1,1.488793608
EEG_03042016c,6,4,4,0,1,59,750.059675,Control,1,66,1,0.975762177
EEG_03042016c,6,4,4,0,1,10,117.9964372,Control,1,70,1,1.075314566
EEG_03042016c,6,4,4,0,1,16,196.9646314,Control,1,74,1,1.458542903
EEG_03042016c,6,4,4,0,1,20,247.1786148,Control,1,78,1,1.205130928
EEG_03042016c,6,4,4,0,1,36,460.4939248,Control,1,82,1,1.037612422
EEG_03042016c,6,4,4,0,1,72,920.2554443,Control,1,86,1,0.770260701
EEG_03042016c,6,4,4,0,1,21,262.0498627,Control,1,90,1,1.81048239
EEG_03042016c,6,4,4,0,1,73,932.5383411,Control,1,94,1,0.996332626
EEG_03042016c,6,4,4,0,1,34,434.3280643,Control,1,98,1,0.610709533
EEG_03042016c,6,2,2,1,1,4,40.59797617,Control,1,4,1,0.905882982
EEG_03042016c,6,2,2,1,1,56,718.7808622,Control,1,8,1,0.651407575
EEG_03042016c,6,2,2,1,1,71,907.436266,Control,1,12,0,1.762716312
EEG_03042016c,6,2,2,1,1,59,756.7119525,Control,1,16,1,0.721511171
EEG_03042016c,6,2,2,1,1,35,447.1100346,Control,1,20,1,1.194900037
EEG_03042016c,6,2,2,1,1,72,920.7780244,Control,1,24,0,1.926372788
EEG_03042016c,6,2,2,1,1,31,396.9313448,Control,1,28,1,0.840984553
EEG_03042016c,6,2,2,1,1,2,13.44384316,Control,1,32,1,1.999835268
EEG_03042016c,6,2,2,1,1,62,792.0311664,Control,1,36,1,0.6789
EEG_03042016c,6,2,2,1,1,6,66.22263979,Control,1,40,1,1.584290713
EEG_03042016c,6,2,2,1,1,30,383.0954432,Control,1,44,1,0.545209243
EEG_03042016c,6,2,2,1,1,74,947.9557022,Control,1,48,0,1.115692183
EEG_03042016c,6,2,2,1,1,75,959.7444614,Control,1,52,0,1.267081148
EEG_03042016c,6,2,2,1,1,39,500.4535707,Control,1,56,1,0.275902981
EEG_03042016c,6,2,2,1,1,11,131.3196277,Control,1,60,1,0.65
EEG_03042016c,6,2,2,1,1,7,79.52910684,Control,1,64,1,0.765360514
EEG_03042016c,6,2,2,1,1,16,197.9813915,Control,1,68,1,0.786500149
EEG_03042016c,6,2,2,1,1,52,667.5080077,Control,1,72,1,0.534840807
EEG_03042016c,6,2,2,1,1,12,143.6260546,Control,1,76,1,1.597574241
EEG_03042016c,6,2,2,1,1,46,592.2223271,Control,1,80,1,1.308662445
EEG_03042016c,6,2,2,1,1,27,346.176162,Control,1,84,1,0.861679437
EEG_03042016c,6,2,2,1,1,65,833.5977022,Control,1,88,0,1.379374345
EEG_03042016c,6,2,2,1,1,5,51.32786773,Control,1,92,1,1.49874375
EEG_03042016c,6,2,2,1,1,66,845.3864608,Control,1,96,0,0.821407235
EEG_03042016c,6,2,2,1,1,29,370.2713492,Control,1,100,1,0.813167018
EEG_03042016d,7,1,1,0,1,14,170.8218473,SemAnom,2,2,0,0.426032758
EEG_03042016d,7,1,1,0,1,4,38.05133399,SemAnom,2,6,0,0.33719417
EEG_03042016d,7,1,1,0,1,74,956.0445601,SemAnom,2,10,0,0.493171505
EEG_03042016d,7,1,1,0,1,10,115.9606209,SemAnom,2,14,0,0.615857418
EEG_03042016d,7,1,1,0,1,61,788.8607403,SemAnom,2,18,0,1.886422405
EEG_03042016d,7,1,1,0,1,55,712.4573834,SemAnom,2,22,0,0.322787027
EEG_03042016d,7,1,1,0,1,66,854.4871605,SemAnom,2,26,0,0.242328905
EEG_03042016d,7,1,1,0,1,23,287.7563769,SemAnom,2,30,0,0.460047864
EEG_03042016d,7,1,1,0,1,28,352.8886483,SemAnom,2,34,0,0.358157926
EEG_03042016d,7,1,1,0,1,36,453.7636586,SemAnom,2,38,0,0.402255405
EEG_03042016d,7,1,1,0,1,2,13.43849581,SemAnom,2,42,0,1.042341862
EEG_03042016d,7,1,1,0,1,49,632.7244613,SemAnom,2,46,0,1.673878266
EEG_03042016d,7,1,1,0,1,39,493.2242173,SemAnom,2,50,1,0.970109584
EEG_03042016d,7,1,1,0,1,62,802.7201678,SemAnom,2,54,0,1.191871836
EEG_03042016d,7,1,1,0,1,6,63.13478408,SemAnom,2,58,0,0.467712487
EEG_03042016d,7,1,1,0,1,17,208.7647304,SemAnom,2,62,0,0.375128709
EEG_03042016d,7,1,1,0,1,15,183.645933,SemAnom,2,66,0,0.494599953
EEG_03042016d,7,1,1,0,1,68,880.1941648,SemAnom,2,70,0,0.290946677
EEG_03042016d,7,1,1,0,1,9,103.1365317,SemAnom,2,74,0,0.496250524
EEG_03042016d,7,1,1,0,1,52,672.4320906,SemAnom,2,78,0,0.257326009
EEG_03042016d,7,1,1,0,1,60,775.5189786,SemAnom,2,82,1,0.529933568
EEG_03042016d,7,1,1,0,1,25,311.8515556,SemAnom,2,86,0,0.405143172
EEG_03042016d,7,1,1,0,1,34,429.7155443,SemAnom,2,90,0,0.715216188
EEG_03042016d,7,1,1,0,1,1,0.108538013,SemAnom,2,94,1,1.211882293
EEG_03042016d,7,1,1,0,1,70,906.8776943,SemAnom,2,98,0,0.281082363
EEG_03042016d,7,3,3,1,1,68,866.9533762,SemAnom,2,4,0,0.402818513
EEG_03042016d,7,3,3,1,1,60,763.419434,SemAnom,2,8,0,0.380555012
EEG_03042016d,7,3,3,1,1,65,825.9162836,SemAnom,2,12,0,0.42180626
EEG_03042016d,7,3,3,1,1,17,203.4655131,SemAnom,2,16,0,0.738736162
EEG_03042016d,7,3,3,1,1,8,87.73105036,SemAnom,2,20,0,0.432923306
EEG_03042016d,7,3,3,1,1,26,316.7410537,SemAnom,2,24,0,0.349388848
EEG_03042016d,7,3,3,1,1,70,892.6015575,SemAnom,2,28,0,0.706974487
EEG_03042016d,7,3,3,1,1,56,708.5229172,SemAnom,2,32,0,0.404526982
EEG_03042016d,7,3,3,1,1,20,239.3259055,SemAnom,2,36,1,0.892726436
EEG_03042016d,7,3,3,1,1,36,449.593927,SemAnom,2,40,0,0.489408535
EEG_03042016d,7,3,3,1,1,55,694.663487,SemAnom,2,44,0,0.421207099
EEG_03042016d,7,3,3,1,1,40,496.2077396,SemAnom,2,48,0,0.342529418
EEG_03042016d,7,3,3,1,1,52,654.1440587,SemAnom,2,52,0,1.032561691
EEG_03042016d,7,3,3,1,1,71,905.4021149,SemAnom,2,56,0,0.361558903
EEG_03042016d,7,3,3,1,1,32,398.3446223,SemAnom,2,60,0,0.641177938
EEG_03042016d,7,3,3,1,1,10,113.3321664,SemAnom,2,64,0,0.653877105
EEG_03042016d,7,3,3,1,1,59,748.524659,SemAnom,2,68,0,0.387627065
EEG_03042016d,7,3,3,1,1,62,788.5499497,SemAnom,2,72,0,0.419544973
EEG_03042016d,7,3,3,1,1,4,37.5170962,SemAnom,2,76,0,0.828421277
EEG_03042016d,7,3,3,1,1,54,681.3452474,SemAnom,2,80,0,0.424740877
EEG_03042016d,7,3,3,1,1,46,576.7289024,SemAnom,2,84,0,0.56211504
EEG_03042016d,7,3,3,1,1,19,227.5371565,SemAnom,2,88,1,1.097203394
EEG_03042016d,7,3,3,1,1,57,721.3234698,SemAnom,2,92,0,0.485339149
EEG_03042016d,7,3,3,1,1,14,164.0284971,SemAnom,2,96,0,0.037486844
EEG_03042016d,7,3,3,1,1,15,177.3477641,SemAnom,2,100,0,0.436419671
EEG_03042016d,7,1,1,0,1,20,250.34297,Critical,3,3,1,0.403908329
EEG_03042016d,7,1,1,0,1,54,700.668626,Critical,3,7,1,0.358410869
EEG_03042016d,7,1,1,0,1,32,405.6791927,Critical,3,11,1,0.42181356
EEG_03042016d,7,1,1,0,1,29,366.2068778,Critical,3,15,1,0.346221697
EEG_03042016d,7,1,1,0,1,67,868.9230859,Critical,3,19,1,0.587148684
EEG_03042016d,7,1,1,0,1,22,272.8616075,Critical,3,23,1,0.52203452
EEG_03042016d,7,1,1,0,1,47,606.0527048,Critical,3,27,1,0.586649086
EEG_03042016d,7,1,1,0,1,38,479.9059817,Critical,3,31,1,0.346767401
EEG_03042016d,7,1,1,0,1,46,591.1579278,Critical,3,35,1,1.084881012
EEG_03042016d,7,1,1,0,1,37,467.1054297,Critical,3,39,1,0.353509027
EEG_03042016d,7,1,1,0,1,21,260.5787117,Critical,3,43,1,0.408828498
EEG_03042016d,7,1,1,0,1,73,944.797014,Critical,3,47,1,0.335664725
EEG_03042016d,7,1,1,0,1,18,222.6241081,Critical,3,51,0,0.409378788
EEG_03042016d,7,1,1,0,1,57,739.1409107,Critical,3,55,1,0.509432706
EEG_03042016d,7,1,1,0,1,53,687.3268713,Critical,3,59,1,0.403512579
EEG_03042016d,7,1,1,0,1,5,49.81655707,Critical,3,63,1,1.051000617
EEG_03042016d,7,1,1,0,1,13,156.4447427,Critical,3,67,0,0.338386833
EEG_03042016d,7,1,1,0,1,41,520.8960237,Critical,3,71,1,0.68410534
EEG_03042016d,7,1,1,0,1,72,932.4905867,Critical,3,75,1,0.399138961
EEG_03042016d,7,1,1,0,1,3,25.22725128,Critical,3,79,0,0.438693783
EEG_03042016d,7,1,1,0,1,7,74.4058665,Critical,3,83,1,0.484680698
EEG_03042016d,7,1,1,0,1,45,576.7808293,Critical,3,87,1,0.667681359
EEG_03042016d,7,1,1,0,1,16,194.90525,Critical,3,91,1,0.474631667
EEG_03042016d,7,1,1,0,1,69,893.0182589,Critical,3,95,1,1.775277303
EEG_03042016d,7,1,1,0,1,12,144.1383236,Critical,3,99,1,0.539417861
EEG_03042016d,7,3,3,1,1,74,946.4627329,Critical,3,1,0,0.364140832
EEG_03042016d,7,3,3,1,1,2,13.96311542,Critical,3,5,0,0.524732878
EEG_03042016d,7,3,3,1,1,37,462.3944923,Critical,3,9,1,1.164140865
EEG_03042016d,7,3,3,1,1,44,548.5159093,Critical,3,13,0,0.112782555
EEG_03042016d,7,3,3,1,1,13,152.2632762,Critical,3,17,0,0.539930801
EEG_03042016d,7,3,3,1,1,42,520.3029057,Critical,3,21,0,0.295739461
EEG_03042016d,7,3,3,1,1,29,356.76634,Critical,3,25,0,0.366684301
EEG_03042016d,7,3,3,1,1,47,587.9999864,Critical,3,29,0,0.829238515
EEG_03042016d,7,3,3,1,1,24,292.1517433,Critical,3,33,0,0.459816826
EEG_03042016d,7,3,3,1,1,22,267.0330021,Critical,3,37,1,0.811181529
EEG_03042016d,7,3,3,1,1,30,369.590425,Critical,3,41,0,0.251231526
EEG_03042016d,7,3,3,1,1,39,485.4543245,Critical,3,45,1,0.339622039
EEG_03042016d,7,3,3,1,1,35,438.3463746,Critical,3,49,1,0.665911877
EEG_03042016d,7,3,3,1,1,75,957.2161434,Critical,3,53,1,0.510115587
EEG_03042016d,7,3,3,1,1,25,304.4581662,Critical,3,57,0,0.400851761
EEG_03042016d,7,3,3,1,1,31,383.4498547,Critical,3,61,0,0.428004638
EEG_03042016d,7,3,3,1,1,23,279.3394189,Critical,3,65,0,0.734407479
EEG_03042016d,7,3,3,1,1,50,628.0017351,Critical,3,69,1,0.760952812
EEG_03042016d,7,3,3,1,1,66,839.7521815,Critical,3,73,0,0.493416267
EEG_03042016d,7,3,3,1,1,28,342.3892402,Critical,3,77,1,0.582869027
EEG_03042016d,7,3,3,1,1,18,215.2307345,Critical,3,81,0,0.550254335
EEG_03042016d,7,3,3,1,1,33,410.6275166,Critical,3,85,0,0.476427229
EEG_03042016d,7,3,3,1,1,12,138.9450585,Critical,3,89,0,0.337013263
EEG_03042016d,7,3,3,1,1,67,852.5762712,Critical,3,93,0,0.292311856
EEG_03042016d,7,3,3,1,1,7,73.89515145,Critical,3,97,0,0.406481075
EEG_03042016d,7,1,1,0,1,75,968.3509831,Control,1,1,0,1.075314566
EEG_03042016d,7,1,1,0,1,30,380.0427762,Control,1,5,0,0.551701606
EEG_03042016d,7,1,1,0,1,33,417.9503218,Control,1,9,1,0.464394156
EEG_03042016d,7,1,1,0,1,48,619.3827067,Control,1,13,1,0.316725867
EEG_03042016d,7,1,1,0,1,11,132.3848687,Control,1,17,1,0.38201292
EEG_03042016d,7,1,1,0,1,27,339.0292132,Control,1,21,1,0.492446652
EEG_03042016d,7,1,1,0,1,43,549.6031667,Control,1,25,1,0.758987329
EEG_03042016d,7,1,1,0,1,26,323.6167671,Control,1,29,1,0.288358126
EEG_03042016d,7,1,1,0,1,35,441.4807681,Control,1,33,1,0.352277125
EEG_03042016d,7,1,1,0,1,58,750.9296599,Control,1,37,1,0.426884618
EEG_03042016d,7,1,1,0,1,8,89.30063387,Control,1,41,1,0.440503301
EEG_03042016d,7,1,1,0,1,24,301.0981376,Control,1,45,1,0.82646233
EEG_03042016d,7,1,1,0,1,71,921.2195015,Control,1,49,1,0.545744357
EEG_03042016d,7,1,1,0,1,63,816.0384057,Control,1,53,1,0.513388469
EEG_03042016d,7,1,1,0,1,59,763.236084,Control,1,57,1,0.975939225
EEG_03042016d,7,1,1,0,1,40,506.024781,Control,1,61,1,0.546630894
EEG_03042016d,7,1,1,0,1,65,841.6630701,Control,1,65,1,0.374590671
EEG_03042016d,7,1,1,0,1,51,658.8903224,Control,1,69,1,0.304228085
EEG_03042016d,7,1,1,0,1,56,726.3168163,Control,1,73,1,0.282625462
EEG_03042016d,7,1,1,0,1,44,562.4272592,Control,1,77,1,0.357185222
EEG_03042016d,7,1,1,0,1,64,829.3566418,Control,1,81,1,0.238913871
EEG_03042016d,7,1,1,0,1,42,534.2142506,Control,1,85,1,0.863291291
EEG_03042016d,7,1,1,0,1,31,392.3491978,Control,1,89,1,0.405380261
EEG_03042016d,7,1,1,0,1,19,235.9658699,Control,1,93,1,0.351868744
EEG_03042016d,7,1,1,0,1,50,645.0308828,Control,1,97,1,0.742146405
EEG_03042016d,7,3,3,1,1,5,50.317647,Control,1,3,1,0.528331817
EEG_03042016d,7,3,3,1,1,49,615.718843,Control,1,7,1,0.559319757
EEG_03042016d,7,3,3,1,1,63,800.3151589,Control,1,11,1,0.72838895
EEG_03042016d,7,3,3,1,1,11,125.6268218,Control,1,15,1,0.391674583
EEG_03042016d,7,3,3,1,1,3,26.26954043,Control,1,19,1,0.556846365
EEG_03042016d,7,3,3,1,1,69,877.7067862,Control,1,23,1,0.355682454
EEG_03042016d,7,3,3,1,1,72,919.7792157,Control,1,27,1,0.507477451
EEG_03042016d,7,3,3,1,1,73,933.1209738,Control,1,31,1,0.349555652
EEG_03042016d,7,3,3,1,1,45,561.8576732,Control,1,35,1,0.521193201
EEG_03042016d,7,3,3,1,1,48,603.4124224,Control,1,39,1,0.41069184
EEG_03042016d,7,3,3,1,1,41,507.9964823,Control,1,43,1,0.467749001
EEG_03042016d,7,3,3,1,1,38,474.1832406,Control,1,47,1,0.341152378
EEG_03042016d,7,3,3,1,1,6,60.55340434,Control,1,51,1,0.306234362
EEG_03042016d,7,3,3,1,1,27,330.6004869,Control,1,55,1,0.48032456
EEG_03042016d,7,3,3,1,1,64,812.5980523,Control,1,59,1,0.401803118
EEG_03042016d,7,3,3,1,1,16,190.147292,Control,1,63,1,0.430006436
EEG_03042016d,7,3,3,1,1,53,666.9681466,Control,1,67,1,0.351076604
EEG_03042016d,7,3,3,1,1,1,0.103726189,Control,1,71,1,0.511400523
EEG_03042016d,7,3,3,1,1,58,736.2182374,Control,1,75,1,0.418847198
EEG_03042016d,7,3,3,1,1,51,641.3199649,Control,1,79,1,0.3048654
EEG_03042016d,7,3,3,1,1,21,252.1382804,Control,1,83,1,0.189462387
EEG_03042016d,7,3,3,1,1,43,534.1388053,Control,1,87,1,0.302547406
EEG_03042016d,7,3,3,1,1,61,774.690518,Control,1,91,1,0.440865144
EEG_03042016d,7,3,3,1,1,9,99.49626405,Control,1,95,1,0.356965877
EEG_03042016d,7,3,3,1,1,34,426.0399547,Control,1,99,1,0.601833695
EEG_03102016a,8,2,2,0,1,31,392.1376463,SemAnom,2,1,0,1.508917673
EEG_03102016a,8,2,2,0,1,53,679.1035011,SemAnom,2,5,0,0.722106249
EEG_03102016a,8,2,2,0,1,66,841.0755004,SemAnom,2,9,1,1.197240533
EEG_03102016a,8,2,2,0,1,72,918.4083934,SemAnom,2,13,1,1.425672983
EEG_03102016a,8,2,2,0,1,58,741.6474948,SemAnom,2,17,0,1.682687254
EEG_03102016a,8,2,2,0,1,4,39.60417207,SemAnom,2,21,0,0.586041185
EEG_03102016a,8,2,2,0,1,61,778.0373693,SemAnom,2,25,0,0.737087491
EEG_03102016a,8,2,2,0,1,49,626.3246487,SemAnom,2,29,0,0.787560172
EEG_03102016a,8,2,2,0,1,30,379.854738,SemAnom,2,33,0,1.343178639
EEG_03102016a,8,2,2,0,1,29,367.5718352,SemAnom,2,37,0,0.63002123
EEG_03102016a,8,2,2,0,1,52,665.2675818,SemAnom,2,41,0,0.916809921
EEG_03102016a,8,2,2,0,1,56,718.5993975,SemAnom,2,45,0,0.694626773
EEG_03102016a,8,2,2,0,1,7,78.02942229,SemAnom,2,49,0,1.177585294
EEG_03102016a,8,2,2,0,1,15,181.5517223,SemAnom,2,53,0,1.413736126
EEG_03102016a,8,2,2,0,1,75,959.9279202,SemAnom,2,57,0,1.901039774
EEG_03102016a,8,2,2,0,1,9,102.5716981,SemAnom,2,61,0,1.186559219
EEG_03102016a,8,2,2,0,1,60,765.2132636,SemAnom,2,65,0,1.10162336
EEG_03102016a,8,2,2,0,1,8,89.27698782,SemAnom,2,69,0,1.201358102
EEG_03102016a,8,2,2,0,1,63,803.6738212,SemAnom,2,73,0,0.764334117
EEG_03102016a,8,2,2,0,1,18,221.5299783,SemAnom,2,77,1,1.119605384
EEG_03102016a,8,2,2,0,1,12,144.1147414,SemAnom,2,81,0,0.823293459
EEG_03102016a,8,2,2,0,1,47,598.65282,SemAnom,2,85,0,0.68357727
EEG_03102016a,8,2,2,0,1,54,691.409937,SemAnom,2,89,0,1.376149596
EEG_03102016a,8,2,2,0,1,36,452.5521257,SemAnom,2,93,1,1.330210058
EEG_03102016a,8,2,2,0,1,10,117.4664852,SemAnom,2,97,1,1.162597312
EEG_03102016a,8,4,4,1,1,30,378.088133,SemAnom,2,3,0,1.157173078
EEG_03102016a,8,4,4,1,1,28,355.0400323,SemAnom,2,7,0,1.580417578
EEG_03102016a,8,4,4,1,1,46,583.1679498,SemAnom,2,11,0,0.959081891
EEG_03102016a,8,4,4,1,1,9,105.2641126,SemAnom,2,15,0,1.441062565
EEG_03102016a,8,4,4,1,1,29,366.8287938,SemAnom,2,19,0,1.313066574
EEG_03102016a,8,4,4,1,1,21,261.1887543,SemAnom,2,23,1,0.493416267
EEG_03102016a,8,4,4,1,1,71,906.6766271,SemAnom,2,27,0,1.070357837
EEG_03102016a,8,4,4,1,1,44,558.555075,SemAnom,2,31,0,0.717445924
EEG_03102016a,8,4,4,1,1,72,920.0184237,SemAnom,2,35,1,0.779221857
EEG_03102016a,8,4,4,1,1,15,187.314851,SemAnom,2,39,0,1.730839057
EEG_03102016a,8,4,4,1,1,51,648.3002842,SemAnom,2,43,0,0.742233754
EEG_03102016a,8,4,4,1,1,75,961.0437846,SemAnom,2,47,1,1.56481208
EEG_03102016a,8,4,4,1,1,70,893.3348487,SemAnom,2,51,1,0.876558975
EEG_03102016a,8,4,4,1,1,19,237.1170921,SemAnom,2,55,1,1.976787133
EEG_03102016a,8,4,4,1,1,10,119.1000241,SemAnom,2,59,0,1.790588981
EEG_03102016a,8,4,4,1,1,50,634.9585112,SemAnom,2,63,0,0.664626151
EEG_03102016a,8,4,4,1,1,56,711.8678573,SemAnom,2,67,0,1.150725906
EEG_03102016a,8,4,4,1,1,24,301.1905545,SemAnom,2,71,0,1.653929435
EEG_03102016a,8,4,4,1,1,3,29.37835495,SemAnom,2,75,0,0.841303486
EEG_03102016a,8,4,4,1,1,33,414.477995,SemAnom,2,79,1,0.994256377
EEG_03102016a,8,4,4,1,1,48,608.2749533,SemAnom,2,83,0,0.915673116
EEG_03102016a,8,4,4,1,1,43,544.2014825,SemAnom,2,87,1,1.003126639
EEG_03102016a,8,4,4,1,1,66,838.461789,SemAnom,2,91,1,0.824270238
EEG_03102016a,8,4,4,1,1,11,132.4300351,SemAnom,2,95,0,0.758721963
EEG_03102016a,8,4,4,1,1,39,493.9756936,SemAnom,2,99,0,1.612833559
EEG_03102016a,8,2,2,0,1,20,250.2489267,Critical,3,2,1,1.476276623
EEG_03102016a,8,2,2,0,1,41,517.1315025,Critical,3,6,1,1.034152002
EEG_03102016a,8,2,2,0,1,51,652.9611487,Critical,3,10,1,0.785096856
EEG_03102016a,8,2,2,0,1,28,351.1475764,Critical,3,14,1,0.869285062
EEG_03102016a,8,2,2,0,1,34,425.9156381,Critical,3,18,1,0.848225114
EEG_03102016a,8,2,2,0,1,3,25.74473194,Critical,3,22,1,0.809893351
EEG_03102016a,8,2,2,0,1,73,931.7266462,Critical,3,26,1,0.212387726
EEG_03102016a,8,2,2,0,1,40,503.8132544,Critical,3,30,1,0.907335558
EEG_03102016a,8,2,2,0,1,16,194.8699621,Critical,3,34,0,1.363375155
EEG_03102016a,8,2,2,0,1,43,543.8032874,Critical,3,38,1,1.512990815
EEG_03102016a,8,2,2,0,1,26,324.4875517,Critical,3,42,1,0.629102194
EEG_03102016a,8,2,2,0,1,57,729.3410571,Critical,3,46,1,1.107971811
EEG_03102016a,8,2,2,0,1,21,263.0141984,Critical,3,50,1,1.811550142
EEG_03102016a,8,2,2,0,1,65,827.7572536,Critical,3,54,1,1.118503842
EEG_03102016a,8,2,2,0,1,6,66.78186055,Critical,3,58,1,0.832172254
EEG_03102016a,8,2,2,0,1,74,946.0920089,Critical,3,62,1,0.823971351
EEG_03102016a,8,2,2,0,1,64,816.4861627,Critical,3,66,1,1.876612139
EEG_03102016a,8,2,2,0,1,35,439.7515532,Critical,3,70,1,0.289810357
EEG_03102016a,8,2,2,0,1,37,466.9174927,Critical,3,74,0,1.529975227
EEG_03102016a,8,2,2,0,1,27,336.2763134,Critical,3,78,1,1.517885887
EEG_03102016a,8,2,2,0,1,69,879.5007642,Critical,3,82,1,1.461531794
EEG_03102016a,8,2,2,0,1,13,156.4211697,Critical,3,86,0,1.626260644
EEG_03102016a,8,2,2,0,1,32,402.8675322,Critical,3,90,1,1.283944966
EEG_03102016a,8,2,2,0,1,5,53.46361162,Critical,3,94,0,1.616343507
EEG_03102016a,8,2,2,0,1,19,235.883566,Critical,3,98,0,1.393823773
EEG_03102016a,8,4,4,1,1,8,94.5106869,Critical,3,4,1,0.94097788
EEG_03102016a,8,4,4,1,1,45,571.8968462,Critical,3,8,0,1.878101049
EEG_03102016a,8,4,4,1,1,54,683.6430513,Critical,3,12,0,1.749602088
EEG_03102016a,8,4,4,1,1,22,276.0717791,Critical,3,16,0,0.785517683
EEG_03102016a,8,4,4,1,1,40,506.2821236,Critical,3,20,0,1.44752284
EEG_03102016a,8,4,4,1,1,62,788.2359961,Critical,3,24,0,1.315120044
EEG_03102016a,8,4,4,1,1,58,738.5514086,Critical,3,28,0,1.235774549
EEG_03102016a,8,4,4,1,1,16,200.2330816,Critical,3,32,0,0.74646353
EEG_03102016a,8,4,4,1,1,42,531.3773756,Critical,3,36,1,1.469028057
EEG_03102016a,8,4,4,1,1,35,440.6321157,Critical,3,40,0,1.399518525
EEG_03102016a,8,4,4,1,1,27,341.1923541,Critical,3,44,0,0.969288235
EEG_03102016a,8,4,4,1,1,4,41.68478984,Critical,3,48,0,0.900161517
EEG_03102016a,8,4,4,1,1,61,775.4236557,Critical,3,52,0,0.263059945
EEG_03102016a,8,4,4,1,1,25,314.532417,Critical,3,56,0,1.42042541
EEG_03102016a,8,4,4,1,1,57,726.2449699,Critical,3,60,1,1.371956304
EEG_03102016a,8,4,4,1,1,37,466.7979995,Critical,3,64,0,1.287228948
EEG_03102016a,8,4,4,1,1,68,865.1218152,Critical,3,68,0,1.324687257
EEG_03102016a,8,4,4,1,1,53,671.8778193,Critical,3,72,0,0.953285306
EEG_03102016a,8,4,4,1,1,59,751.3755128,Critical,3,76,1,1.36313959
EEG_03102016a,8,4,4,1,1,69,880.0048372,Critical,3,80,0,0.842541331
EEG_03102016a,8,4,4,1,1,64,814.390118,Critical,3,84,0,1.409012938
EEG_03102016a,8,4,4,1,1,12,146.2777231,Critical,3,88,0,1.321722045
EEG_03102016a,8,4,4,1,1,1,0.106494814,Critical,3,92,0,0.829238515
EEG_03102016a,8,4,4,1,1,73,934.9014304,Critical,3,96,0,1.300867649
EEG_03102016a,8,4,4,1,1,32,401.6656607,Critical,3,100,1,1.898395166
EEG_03102016a,8,2,2,0,1,24,301.9571221,Control,1,4,1,1.678933907
EEG_03102016a,8,2,2,0,1,33,414.6445377,Control,1,8,1,0.997867583
EEG_03102016a,8,2,2,0,1,46,585.322803,Control,1,12,1,0.632792787
EEG_03102016a,8,2,2,0,1,59,753.4244939,Control,1,16,0,0.997867583
EEG_03102016a,8,2,2,0,1,48,614.0417495,Control,1,20,1,0.848382535
EEG_03102016a,8,2,2,0,1,44,557.1333014,Control,1,24,0,1.292657546
EEG_03102016a,8,2,2,0,1,11,131.3141724,Control,1,28,1,1.161559508
EEG_03102016a,8,2,2,0,1,2,12.41471944,Control,1,32,1,0.749336779
EEG_03102016a,8,2,2,0,1,62,790.8497142,Control,1,36,1,1.112449975
EEG_03102016a,8,2,2,0,1,17,208.1999781,Control,1,40,1,1.521396264
EEG_03102016a,8,2,2,0,1,55,704.7399473,Control,1,44,1,0.348257498
EEG_03102016a,8,2,2,0,1,39,492.0244874,Control,1,48,1,0.977896506
EEG_03102016a,8,2,2,0,1,71,905.6078267,Control,1,52,0,1.784471596
EEG_03102016a,8,2,2,0,1,45,570.9692165,Control,1,56,1,1.546824447
EEG_03102016a,8,2,2,0,1,38,479.7415875,Control,1,60,1,0.238617432
EEG_03102016a,8,2,2,0,1,1,0.108313017,Control,1,64,1,1.292657546
EEG_03102016a,8,2,2,0,1,68,864.6177438,Control,1,68,1,0.980358926
EEG_03102016a,8,2,2,0,1,25,312.698774,Control,1,72,1,0.369978683
EEG_03102016a,8,2,2,0,1,70,892.7954894,Control,1,76,1,1.784471596
EEG_03102016a,8,2,2,0,1,14,168.2099558,Control,1,80,1,0.8283032
EEG_03102016a,8,2,2,0,1,50,641.7135914,Control,1,84,1,0.627484916
EEG_03102016a,8,2,2,0,1,67,852.8525054,Control,1,88,1,1.255624665
EEG_03102016a,8,2,2,0,1,42,528.9085018,Control,1,92,1,0.683238136
EEG_03102016a,8,2,2,0,1,22,275.8147636,Control,1,96,1,0.993350165
